,case:concept:name,concept:name,time:timestamp
10102,Case 2159,Take in charge ticket,2010-09-09 11:58:32
10103,Case 2159,Resolve ticket,2010-09-09 11:58:44
10104,Case 2159,Closed,2010-10-23 09:10:28
10105,Case 2160,Assign seriousness,2012-06-12 09:55:17
10106,Case 2160,Take in charge ticket,2012-06-14 13:25:14
10107,Case 2160,Resolve ticket,2012-06-14 13:25:26
10108,Case 2160,Closed,2012-07-13 10:00:26
10109,Case 2161,Assign seriousness,2011-06-21 14:43:11
10110,Case 2161,Assign seriousness,2011-06-21 14:43:35
10111,Case 2161,Take in charge ticket,2011-06-27 08:00:16
10112,Case 2161,Resolve ticket,2011-06-27 09:23:39
10113,Case 2161,Closed,2011-07-22 14:50:27
10114,Case 2162,Assign seriousness,2011-04-18 07:20:44
10115,Case 2162,Wait,2011-04-18 15:02:34
10116,Case 2162,Wait,2011-04-18 15:02:35
10117,Case 2162,Take in charge ticket,2011-04-20 08:29:23
10118,Case 2162,Resolve ticket,2011-04-20 08:29:53
10119,Case 2162,Closed,2011-06-11 08:30:27
10120,Case 2163,Assign seriousness,2013-01-15 17:06:47
10121,Case 2163,Take in charge ticket,2013-01-15 17:07:56
10122,Case 2163,Wait,2013-01-22 14:27:25
10123,Case 2163,Resolve ticket,2013-02-04 16:34:02
10124,Case 2163,Closed,2013-02-19 16:34:17
10125,Case 2164,Assign seriousness,2012-01-23 16:00:52
10126,Case 2164,Take in charge ticket,2012-01-23 16:48:20
10127,Case 2164,Resolve ticket,2012-01-25 14:44:46
10128,Case 2164,Closed,2012-02-23 16:10:42
10129,Case 2165,Assign seriousness,2010-10-05 15:38:26
10130,Case 2165,Take in charge ticket,2010-10-05 15:38:39
10131,Case 2165,Resolve ticket,2010-10-06 08:31:22
10132,Case 2165,Closed,2010-11-05 16:40:15
10133,Case 2166,Assign seriousness,2011-08-30 14:57:04
10134,Case 2166,Take in charge ticket,2011-09-01 16:15:56
10135,Case 2166,Resolve ticket,2011-09-09 13:00:29
10136,Case 2166,Closed,2011-10-28 15:00:48
10137,Case 2167,Assign seriousness,2012-07-31 14:49:54
10138,Case 2167,Take in charge ticket,2012-07-31 14:50:12
10139,Case 2167,Resolve ticket,2012-08-28 13:08:20
10140,Case 2167,Closed,2012-09-12 13:08:35
10141,Case 2168,Assign seriousness,2013-04-12 13:42:29
10142,Case 2168,Take in charge ticket,2013-04-26 08:04:34
10143,Case 2168,Wait,2013-04-29 10:49:07
10144,Case 2168,Wait,2013-04-30 10:36:00
10145,Case 2168,Resolve ticket,2013-04-30 10:36:32
10146,Case 2168,Closed,2013-05-15 10:36:47
10147,Case 2169,Assign seriousness,2010-09-13 16:24:21
10148,Case 2169,Take in charge ticket,2010-09-15 15:27:15
10149,Case 2169,Resolve ticket,2010-09-15 16:33:31
10150,Case 2169,Closed,2010-10-27 16:01:01
10151,Case 2170,Assign seriousness,2011-12-27 10:18:12
10152,Case 2170,Take in charge ticket,2012-01-03 08:59:46
10153,Case 2170,Wait,2012-01-05 14:41:40
10154,Case 2170,Resolve ticket,2012-01-09 11:15:45
10155,Case 2170,Closed,2012-01-28 16:50:15
10156,Case 2171,Assign seriousness,2012-07-06 14:12:41
10157,Case 2171,Take in charge ticket,2012-07-11 08:36:03
10158,Case 2171,Resolve ticket,2012-07-11 12:45:29
10159,Case 2171,Closed,2012-08-08 14:20:29
10160,Case 2172,Assign seriousness,2013-07-22 10:27:57
10161,Case 2172,Take in charge ticket,2013-07-29 08:20:31
10162,Case 2172,Resolve ticket,2013-08-22 15:32:49
10163,Case 2172,Closed,2013-09-06 15:32:59
10164,Case 2173,Assign seriousness,2010-04-21 12:38:40
10165,Case 2173,Take in charge ticket,2010-04-26 09:24:02
10166,Case 2173,Wait,2010-04-26 12:25:34
10167,Case 2173,Take in charge ticket,2010-05-18 14:01:17
10168,Case 2173,Resolve ticket,2010-05-18 15:45:39
10169,Case 2173,Closed,2010-06-02 15:45:58
10170,Case 2174,Assign seriousness,2012-05-04 10:53:10
10171,Case 2174,Take in charge ticket,2012-05-07 08:25:55
10172,Case 2174,Resolve ticket,2012-05-11 11:01:40
10173,Case 2174,Closed,2012-06-21 11:00:22
10174,Case 2175,Assign seriousness,2010-07-01 07:29:35
10175,Case 2175,Take in charge ticket,2010-07-30 08:02:53
10176,Case 2175,Resolve ticket,2010-07-30 08:03:02
10177,Case 2175,Closed,2010-08-29 08:03:26
10178,Case 2176,Assign seriousness,2013-01-11 11:27:46
10179,Case 2176,Take in charge ticket,2013-01-11 11:52:11
10180,Case 2176,Resolve ticket,2013-02-14 08:27:53
10181,Case 2176,Closed,2013-03-01 08:28:12
10182,Case 2177,Assign seriousness,2013-04-30 09:25:09
10183,Case 2177,Wait,2013-05-02 13:40:25
10184,Case 2177,Wait,2013-05-02 13:40:26
10185,Case 2177,Resolve ticket,2013-06-03 07:54:32
10186,Case 2177,Closed,2013-06-18 07:54:48
10187,Case 2178,Assign seriousness,2011-10-05 14:48:52
10188,Case 2178,Resolve ticket,2011-10-05 14:49:14
10189,Case 2178,Closed,2011-11-05 15:51:07
10190,Case 2179,Assign seriousness,2011-09-20 08:01:13
10191,Case 2179,Take in charge ticket,2011-09-30 08:24:05
10192,Case 2179,Resolve ticket,2011-10-11 15:34:50
10193,Case 2179,Closed,2011-11-10 16:35:09
10194,Case 2180,Assign seriousness,2011-11-30 10:37:46
10195,Case 2180,Take in charge ticket,2011-12-01 13:56:43
10196,Case 2180,Resolve ticket,2011-12-02 11:29:09
10197,Case 2180,Closed,2012-01-21 10:40:44
10198,Case 2181,Assign seriousness,2010-09-20 09:27:59
10199,Case 2181,Take in charge ticket,2010-09-20 09:29:55
10200,Case 2181,Resolve ticket,2010-09-20 09:35:27
10201,Case 2181,Closed,2010-11-03 10:30:18
10202,Case 2182,Assign seriousness,2011-04-21 10:26:06
10203,Case 2182,Take in charge ticket,2011-04-22 07:39:53
10204,Case 2182,Resolve ticket,2011-04-22 08:43:11
10205,Case 2182,Closed,2011-06-19 10:32:19
10206,Case 2183,Assign seriousness,2013-03-21 08:17:57
10207,Case 2183,Take in charge ticket,2013-03-21 08:18:23
10208,Case 2183,Wait,2013-03-21 08:23:27
10209,Case 2183,Resolve ticket,2013-04-19 15:51:24
10210,Case 2183,Closed,2013-05-04 15:51:40
10211,Case 2184,Assign seriousness,2011-01-13 11:48:42
10212,Case 2184,Take in charge ticket,2011-01-21 10:28:37
10213,Case 2184,Resolve ticket,2011-01-21 15:46:34
10214,Case 2184,Take in charge ticket,2011-01-24 14:27:01
10215,Case 2184,Wait,2011-01-24 15:28:36
10216,Case 2184,Take in charge ticket,2011-02-01 10:45:03
10217,Case 2184,Resolve ticket,2011-02-01 10:51:01
10218,Case 2184,Closed,2011-02-16 10:51:17
10219,Case 2185,Assign seriousness,2011-04-14 09:56:19
10220,Case 2185,Take in charge ticket,2011-04-14 09:57:08
10221,Case 2185,Resolve ticket,2011-04-14 10:12:55
10222,Case 2185,Closed,2011-05-18 10:00:43
10223,Case 2186,Assign seriousness,2010-11-23 16:27:19
10224,Case 2186,Take in charge ticket,2010-11-23 16:30:44
10225,Case 2186,Resolve ticket,2010-11-23 16:30:55
10226,Case 2186,Closed,2011-01-21 16:30:19
10227,Case 2187,Assign seriousness,2012-08-03 10:51:57
10228,Case 2187,Take in charge ticket,2012-08-16 06:56:55
10229,Case 2187,Resolve ticket,2012-08-16 07:11:12
10230,Case 2187,Closed,2012-09-15 07:11:40
10231,Case 2188,Assign seriousness,2012-06-20 07:55:26
10232,Case 2188,Take in charge ticket,2012-06-20 07:55:41
10233,Case 2188,Resolve ticket,2012-06-21 08:20:41
10234,Case 2188,Closed,2012-07-21 08:00:12
10235,Case 2189,Assign seriousness,2011-05-04 10:42:52
10236,Case 2189,Take in charge ticket,2011-05-04 10:43:16
10237,Case 2189,Resolve ticket,2011-05-04 13:25:42
10238,Case 2189,Closed,2011-06-30 10:49:19
10239,Case 2190,Assign seriousness,2011-06-14 07:28:48
10240,Case 2190,Take in charge ticket,2011-06-14 07:29:13
10241,Case 2190,Resolve ticket,2011-06-14 10:26:02
10242,Case 2190,Closed,2011-07-15 07:30:41
10243,Case 2191,Assign seriousness,2013-06-12 09:44:15
10244,Case 2191,Take in charge ticket,2013-07-02 08:46:16
10245,Case 2191,Wait,2013-07-04 12:29:10
10246,Case 2191,Resolve ticket,2013-07-26 12:27:39
10247,Case 2191,Closed,2013-08-10 12:27:54
10248,Case 2192,Assign seriousness,2011-12-16 08:00:38
10249,Case 2192,Take in charge ticket,2011-12-16 08:15:06
10250,Case 2192,Resolve ticket,2011-12-16 13:21:01
10251,Case 2192,Closed,2012-01-29 08:11:14
10252,Case 2193,Assign seriousness,2012-05-17 09:52:24
10253,Case 2193,Take in charge ticket,2012-05-18 14:23:55
10254,Case 2193,Resolve ticket,2012-05-22 15:43:46
10255,Case 2193,Closed,2012-07-04 10:00:36
10256,Case 2194,Assign seriousness,2012-06-29 07:56:26
10257,Case 2194,Resolve ticket,2012-06-29 13:10:20
10258,Case 2194,Closed,2012-08-02 08:12:45
10259,Case 2195,Assign seriousness,2011-10-21 13:16:09
10260,Case 2195,Take in charge ticket,2011-10-21 15:18:47
10261,Case 2195,Resolve ticket,2011-11-02 11:18:16
10262,Case 2195,Closed,2011-12-08 14:20:45
10263,Case 2196,Assign seriousness,2011-01-18 17:07:06
10264,Case 2196,Take in charge ticket,2011-01-24 11:23:04
10265,Case 2196,Resolve ticket,2011-01-24 11:53:42
10266,Case 2196,Closed,2011-02-18 17:01:25
10267,Case 2197,Assign seriousness,2012-11-09 16:39:34
10268,Case 2197,Take in charge ticket,2012-11-09 16:39:56
10269,Case 2197,Wait,2012-12-11 09:26:16
10270,Case 2197,Resolve ticket,2012-12-12 09:57:46
10271,Case 2197,Closed,2012-12-27 09:58:00
10272,Case 2198,Assign seriousness,2011-09-27 13:56:53
10273,Case 2198,Take in charge ticket,2011-09-29 15:15:26
10274,Case 2198,Resolve ticket,2011-09-30 07:06:25
10275,Case 2198,Closed,2011-11-25 15:00:32
10276,Case 2199,Assign seriousness,2010-03-30 09:06:52
10277,Case 2199,Take in charge ticket,2010-03-30 09:08:51
10278,Case 2199,Wait,2010-03-30 13:07:34
10279,Case 2199,Take in charge ticket,2010-03-30 14:25:46
10280,Case 2199,Resolve ticket,2010-03-30 14:25:57
10281,Case 2199,Closed,2010-04-30 09:10:24
10282,Case 2200,Assign seriousness,2012-01-11 10:21:48
10283,Case 2200,Take in charge ticket,2012-01-11 10:22:06
10284,Case 2200,Resolve ticket,2012-01-16 14:23:48
10285,Case 2200,Closed,2012-03-10 10:30:39
10286,Case 2201,Assign seriousness,2013-03-13 17:23:05
10287,Case 2201,Take in charge ticket,2013-03-29 08:01:16
10288,Case 2201,Resolve ticket,2013-03-29 10:43:54
10289,Case 2201,Closed,2013-04-13 09:44:17
10290,Case 2202,Assign seriousness,2012-04-24 13:28:31
10291,Case 2202,Take in charge ticket,2012-04-27 08:02:06
10292,Case 2202,Resolve ticket,2012-04-27 08:13:12
10293,Case 2202,Closed,2012-05-25 13:30:28
10294,Case 2203,Assign seriousness,2013-02-01 09:39:53
10295,Case 2203,Take in charge ticket,2013-02-06 09:14:03
10296,Case 2203,Resolve ticket,2013-02-21 16:53:13
10297,Case 2203,Closed,2013-03-08 16:53:22
10298,Case 2204,Assign seriousness,2011-07-04 09:41:47
10299,Case 2204,Take in charge ticket,2011-07-04 09:45:16
10300,Case 2204,Resolve ticket,2011-07-04 10:13:11
10301,Case 2204,Closed,2011-08-17 09:50:53
10302,Case 2205,Assign seriousness,2010-07-09 15:23:19
10303,Case 2205,Take in charge ticket,2010-07-14 15:56:37
10304,Case 2205,Resolve ticket,2010-07-14 15:58:35
10305,Case 2205,Closed,2010-08-11 15:30:35
10306,Case 2206,Assign seriousness,2010-05-11 09:41:45
10307,Case 2206,Assign seriousness,2010-05-19 14:04:49
10308,Case 2206,Assign seriousness,2010-05-24 13:00:45
10309,Case 2206,Take in charge ticket,2010-06-04 07:47:05
10310,Case 2206,Resolve ticket,2010-06-04 07:47:09
10311,Case 2206,Closed,2010-06-15 09:44:52
10312,Case 2207,Assign seriousness,2011-02-15 15:52:20
10313,Case 2207,Take in charge ticket,2011-02-15 15:52:41
10314,Case 2207,Wait,2011-02-21 15:34:00
10315,Case 2207,Take in charge ticket,2011-03-02 16:16:06
10316,Case 2207,Resolve ticket,2011-03-02 16:16:13
10317,Case 2207,Closed,2011-04-01 15:16:44
10318,Case 2208,Assign seriousness,2010-05-20 10:00:50
10319,Case 2208,Take in charge ticket,2010-05-20 10:26:34
10320,Case 2208,Resolve ticket,2010-06-14 15:27:19
10321,Case 2208,Closed,2010-06-29 15:27:32
10322,Case 2209,Assign seriousness,2011-03-25 11:27:35
10323,Case 2209,Take in charge ticket,2011-03-25 11:27:54
10324,Case 2209,Wait,2011-04-01 09:29:02
10325,Case 2209,Take in charge ticket,2011-04-15 07:59:43
10326,Case 2209,Resolve ticket,2011-04-15 08:00:08
10327,Case 2209,Closed,2011-05-03 09:00:28
10328,Case 2210,Assign seriousness,2013-11-05 14:54:50
10329,Case 2210,Take in charge ticket,2013-12-05 08:40:21
10330,Case 2210,Resolve ticket,2013-12-05 09:29:34
10331,Case 2210,Closed,2013-12-20 09:29:49
10332,Case 2211,Assign seriousness,2013-07-08 13:36:12
10333,Case 2211,Take in charge ticket,2013-07-24 09:33:49
10334,Case 2211,Wait,2013-07-24 10:35:55
10335,Case 2211,Resolve ticket,2013-07-30 16:10:12
10336,Case 2211,Closed,2013-08-14 16:10:29
10337,Case 2212,Assign seriousness,2011-08-02 08:18:36
10338,Case 2212,Resolve ticket,2011-08-02 08:19:29
10339,Case 2212,Closed,2011-09-02 08:21:17
10340,Case 2213,Assign seriousness,2011-03-01 16:48:41
10341,Case 2213,Take in charge ticket,2011-03-01 16:49:10
10342,Case 2213,Wait,2011-03-04 14:48:00
10343,Case 2213,Take in charge ticket,2011-03-11 10:03:26
10344,Case 2213,Resolve ticket,2011-03-11 10:03:53
10345,Case 2213,Closed,2011-04-10 09:04:14
10346,Case 2214,Assign seriousness,2012-07-20 10:11:44
10347,Case 2214,Take in charge ticket,2012-07-20 12:37:04
10348,Case 2214,Resolve ticket,2012-07-23 08:33:14
10349,Case 2214,Closed,2012-09-13 10:20:26
10350,Case 2215,Assign seriousness,2013-04-05 13:31:07
10351,Case 2215,Take in charge ticket,2013-04-22 12:39:15
10352,Case 2215,Resolve ticket,2013-04-22 12:43:23
10353,Case 2215,Closed,2013-05-07 12:43:34
10354,Case 2216,Assign seriousness,2011-11-25 15:20:40
10355,Case 2216,Take in charge ticket,2011-12-01 08:34:50
10356,Case 2216,Wait,2011-12-09 11:54:53
10357,Case 2216,Resolve ticket,2011-12-14 15:51:20
10358,Case 2216,Closed,2012-01-03 09:30:47
10359,Case 2217,Assign seriousness,2011-04-19 12:31:55
10360,Case 2217,Take in charge ticket,2011-04-26 08:16:17
10361,Case 2217,Wait,2011-04-26 08:38:47
10362,Case 2217,Resolve ticket,2011-04-26 12:57:25
10363,Case 2217,Closed,2011-05-27 16:00:50
10364,Case 2218,Assign seriousness,2011-04-18 10:50:49
10365,Case 2218,Take in charge ticket,2011-04-20 12:57:29
10366,Case 2218,Resolve ticket,2011-04-20 12:57:36
10367,Case 2218,Closed,2011-06-10 11:00:50
10368,Case 2219,Assign seriousness,2013-06-11 07:07:46
10369,Case 2219,Take in charge ticket,2013-06-12 15:25:45
10370,Case 2219,Wait,2013-06-12 15:59:51
10371,Case 2219,Take in charge ticket,2013-07-02 14:32:51
10372,Case 2219,Resolve ticket,2013-07-02 14:46:36
10373,Case 2219,Closed,2013-07-17 14:46:46
10374,Case 2220,Assign seriousness,2012-08-09 08:26:28
10375,Case 2220,Take in charge ticket,2012-08-09 13:35:02
10376,Case 2220,Resolve ticket,2012-08-09 15:56:01
10377,Case 2220,Closed,2012-09-15 08:30:29
10378,Case 2221,Assign seriousness,2010-10-04 08:40:56
10379,Case 2221,Take in charge ticket,2010-10-07 06:58:10
10380,Case 2221,Resolve ticket,2010-10-07 13:26:15
10381,Case 2221,Take in charge ticket,2010-10-18 13:30:46
10382,Case 2221,Resolve ticket,2010-11-05 17:04:40
10383,Case 2221,Closed,2010-11-20 17:04:55
10384,Case 2222,Assign seriousness,2010-09-09 15:42:47
10385,Case 2222,Take in charge ticket,2010-09-17 07:35:31
10386,Case 2222,Resolve ticket,2010-09-17 08:17:15
10387,Case 2222,Closed,2010-10-23 15:50:56
10388,Case 2223,Assign seriousness,2010-11-15 13:29:45
10389,Case 2223,Take in charge ticket,2010-11-25 09:35:13
10390,Case 2223,Resolve ticket,2010-11-25 10:12:17
10391,Case 2223,Closed,2010-12-29 13:30:30
10392,Case 2224,Assign seriousness,2012-02-13 08:38:59
10393,Case 2224,Take in charge ticket,2012-02-13 08:39:33
10394,Case 2224,Resolve ticket,2012-02-13 14:10:02
10395,Case 2224,Closed,2012-03-17 08:40:33
10396,Case 2225,Assign seriousness,2012-06-20 15:16:29
10397,Case 2225,Assign seriousness,2012-06-20 15:16:42
10398,Case 2225,Take in charge ticket,2012-06-20 15:40:18
10399,Case 2225,Resolve ticket,2012-06-20 16:00:19
10400,Case 2225,Closed,2012-08-03 15:20:24
10401,Case 2226,Assign seriousness,2012-04-03 14:48:43
10402,Case 2226,Take in charge ticket,2012-04-04 14:04:21
10403,Case 2226,Resolve ticket,2012-04-05 10:48:18
10404,Case 2226,Closed,2012-05-04 14:50:26
10405,Case 2227,Assign seriousness,2012-08-02 14:52:30
10406,Case 2227,Resolve ticket,2012-08-13 12:39:08
10407,Case 2227,Resolve ticket,2012-08-13 15:58:53
10408,Case 2227,Closed,2012-09-12 15:59:15
10409,Case 2228,Assign seriousness,2013-02-22 11:30:51
10410,Case 2228,Take in charge ticket,2013-03-12 08:02:08
10411,Case 2228,Resolve ticket,2013-03-12 11:31:53
10412,Case 2228,Closed,2013-03-27 11:32:11
10413,Case 2229,Assign seriousness,2013-03-19 10:52:24
10414,Case 2229,Wait,2013-03-19 10:53:25
10415,Case 2229,Resolve ticket,2013-05-03 07:55:55
10416,Case 2229,Closed,2013-05-18 07:56:12
10417,Case 2230,Assign seriousness,2011-11-28 14:08:58
10418,Case 2230,Take in charge ticket,2011-11-30 15:25:19
10419,Case 2230,Resolve ticket,2011-12-14 14:18:03
10420,Case 2230,Closed,2012-01-13 14:18:22
10421,Case 2231,Assign seriousness,2011-05-27 15:21:12
10422,Case 2231,Take in charge ticket,2011-05-27 15:21:39
10423,Case 2231,Resolve ticket,2011-05-30 07:33:27
10424,Case 2231,Take in charge ticket,2011-05-30 08:41:53
10425,Case 2231,Resolve ticket,2011-05-30 09:08:44
10426,Case 2231,Closed,2011-06-30 10:47:34
10427,Case 2232,Assign seriousness,2012-12-19 08:26:18
10428,Case 2232,Resolve ticket,2013-01-07 11:22:56
10429,Case 2232,Closed,2013-01-22 11:23:15
10430,Case 2233,Assign seriousness,2010-10-29 07:21:13
10431,Case 2233,Take in charge ticket,2010-11-02 10:47:11
10432,Case 2233,Resolve ticket,2010-11-05 11:21:38
10433,Case 2233,Closed,2010-11-30 08:30:29
10434,Case 2234,Assign seriousness,2011-12-30 08:56:55
10435,Case 2234,Take in charge ticket,2012-01-02 08:41:05
10436,Case 2234,Resolve ticket,2012-01-02 09:28:53
10437,Case 2234,Closed,2012-02-05 09:00:37
10438,Case 2235,Assign seriousness,2010-10-22 07:27:19
10439,Case 2235,Take in charge ticket,2010-10-22 07:47:57
10440,Case 2235,Resolve ticket,2010-10-25 10:46:47
10441,Case 2235,Closed,2010-12-02 08:31:02
10442,Case 2236,Assign seriousness,2013-08-12 13:04:44
10443,Case 2236,Take in charge ticket,2013-08-19 09:47:09
10444,Case 2236,Wait,2013-08-19 10:16:55
10445,Case 2236,Resolve ticket,2013-09-06 15:55:08
10446,Case 2236,Closed,2013-09-21 15:55:21
10447,Case 2237,Assign seriousness,2012-07-30 08:25:51
10448,Case 2237,Resolve ticket,2012-07-30 08:26:45
10449,Case 2237,Resolve ticket,2012-07-30 08:26:46
10450,Case 2237,Closed,2012-09-05 08:30:42
10451,Case 2238,Assign seriousness,2011-07-29 13:04:45
10452,Case 2238,Resolve ticket,2011-08-03 08:39:07
10453,Case 2238,Resolve ticket,2011-08-03 08:39:07
10454,Case 2238,Closed,2011-08-31 13:10:25
10455,Case 2239,Assign seriousness,2013-01-11 08:44:28
10456,Case 2239,Take in charge ticket,2013-01-11 08:44:55
10457,Case 2239,Resolve ticket,2013-01-18 09:22:51
10458,Case 2239,Resolve ticket,2013-01-18 09:22:52
10459,Case 2239,Take in charge ticket,2013-01-23 16:22:33
10460,Case 2239,Wait,2013-01-25 14:40:17
10461,Case 2239,Resolve ticket,2013-01-28 08:35:04
10462,Case 2239,Closed,2013-02-12 08:35:25
10463,Case 2240,Assign seriousness,2012-07-04 07:10:03
10464,Case 2240,Take in charge ticket,2012-07-04 07:10:20
10465,Case 2240,Resolve ticket,2012-07-04 07:37:43
10466,Case 2240,Closed,2012-08-11 07:21:44
10467,Case 2241,Assign seriousness,2012-06-26 13:14:17
10468,Case 2241,Take in charge ticket,2012-06-26 13:14:26
10469,Case 2241,Wait,2012-06-28 14:03:07
10470,Case 2241,Resolve ticket,2012-07-10 15:38:20
10471,Case 2241,Closed,2012-07-31 14:50:44
10472,Case 2242,Assign seriousness,2012-04-23 15:07:23
10473,Case 2242,Take in charge ticket,2012-04-23 15:34:43
10474,Case 2242,Resolve ticket,2012-04-27 14:29:08
10475,Case 2242,Closed,2012-06-08 15:12:23
10476,Case 2243,Assign seriousness,2010-11-26 17:04:06
10477,Case 2243,Take in charge ticket,2010-12-03 08:24:16
10478,Case 2243,Resolve ticket,2010-12-10 10:04:28
10479,Case 2243,Closed,2011-01-09 10:04:51
10480,Case 2244,Assign seriousness,2012-03-12 10:47:50
10481,Case 2244,Take in charge ticket,2012-04-05 14:44:07
10482,Case 2244,Wait,2012-04-05 15:16:21
10483,Case 2244,Resolve ticket,2012-04-19 07:23:32
10484,Case 2244,Closed,2012-05-04 07:23:43
10485,Case 2245,Assign seriousness,2013-05-09 07:27:51
10486,Case 2245,Take in charge ticket,2013-05-09 07:44:43
10487,Case 2245,Wait,2013-05-09 07:52:26
10488,Case 2245,Resolve ticket,2013-06-03 08:09:55
10489,Case 2245,Closed,2013-06-18 08:10:08
10490,Case 2246,Assign seriousness,2011-09-08 07:42:42
10491,Case 2246,Take in charge ticket,2011-09-08 07:44:47
10492,Case 2246,Resolve ticket,2011-09-09 12:28:45
10493,Case 2246,Closed,2011-10-11 07:50:22
10494,Case 2247,Assign seriousness,2012-02-08 10:57:39
10495,Case 2247,Take in charge ticket,2012-02-08 10:58:09
10496,Case 2247,Resolve ticket,2012-02-08 13:15:32
10497,Case 2247,Closed,2012-03-14 11:00:34
10498,Case 2248,Assign seriousness,2011-12-21 16:16:13
10499,Case 2248,Take in charge ticket,2011-12-27 09:04:07
10500,Case 2248,Resolve ticket,2011-12-28 09:24:38
10501,Case 2248,Resolve ticket,2011-12-28 09:24:38
10502,Case 2248,Closed,2012-01-21 16:20:22
10503,Case 2249,Insert ticket,2010-04-29 15:26:12
10504,Case 2249,Assign seriousness,2010-04-30 09:41:37
10505,Case 2249,Take in charge ticket,2010-04-30 10:29:06
10506,Case 2249,Resolve ticket,2010-04-30 11:26:43
10507,Case 2249,Take in charge ticket,2010-04-30 13:08:45
10508,Case 2249,Wait,2010-04-30 16:42:57
10509,Case 2249,Take in charge ticket,2010-05-03 11:13:11
10510,Case 2249,Resolve ticket,2010-05-03 11:13:22
